Relatorio de Producao x Defeitos
09/2021 ;Producao:;;
Data;Estab;Grupo Maquina;Centro Trabalho;Desc. Centro Trabalho;Defeito;Item;Un;Fornec;Nome Forn.;Qtde.;PPM;R$ Defeito;Refer.;Narrativa
24/09/2021;18   ;Vitrum   ;204             ;Lavadora Vertical                       ;302;18800000405     ;UN;       0;PEF.        ;      2,0000;              0,00000;     19,18;        ;Quebrado                                
24/09/2021;18   ;Vitrum   ;204             ;Lavadora Vertical                       ;301;18800001305     ;UN;       0;PEF.        ;      1,0000;              0,00000;     10,80;        ;Riscos                                  
24/09/2021;18   ;Vitrum   ;204             ;Lavadora Vertical                       ;311;18800001705     ;UN;       0;PEF.        ;      1,0000;              0,00000;     10,80;        ;Borboletas                              
27/09/2021;18   ;Vitrum   ;204             ;Lavadora Vertical                       ;301;18800000105     ;UN;       0;PEF.        ;     23,0000;              0,00000;     10,80;        ;Riscos                                  
28/09/2021;18   ;Vitrum   ;204             ;Lavadora Vertical                       ;302;18800000405     ;UN;       0;PEF.        ;      1,0000;              0,00000;      9,59;        ;Quebrado                                
29/09/2021;18   ;Vitrum   ;204             ;Lavadora Vertical                       ;301;18800000405     ;UN;       0;PEF.        ;      3,0000;              0,00000;     28,77;        ;Riscos                                  
20/09/2021;18   ;Vitrum   ;205             ;CNC                                     ;302;18800001705     ;UN;       0;PEF.        ;      8,0000;              0,00000;     28,77;        ;Quebrado                                
01/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;301;18800001705     ;UN;       0;PEF.        ;      2,0000;              0,00000;     28,77;        ;Riscos                                  
03/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;301;18800001705     ;UN;       0;PEF.        ;      1,0000;              0,00000;     28,77;        ;Riscos                                  
09/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;301;18800001205     ;UN;       0;PEF.        ;      1,0000;              0,00000;     28,77;        ;Riscos                                  
13/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;302;18800001705     ;UN;       0;PEF.        ;     13,0000;              0,00000;     28,77;        ;Quebrado                                
14/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;301;18800001705     ;UN;       0;PEF.        ;      1,0000;              0,00000;     28,77;        ;Riscos                                  
15/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;311;18800001705     ;UN;       0;PEF.        ;      1,0000;              0,00000;     28,77;        ;Borboletas                              
17/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;301;18800000105     ;UN;       0;PEF.        ;      2,0000;              0,00000;     28,77;        ;Riscos                                  
17/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;319;18800000105     ;UN;       0;PEF.        ;      4,0000;              0,00000;     28,77;        ;Furação                                 
21/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;301;18800000105     ;UN;       0;PEF.        ;      1,0000;              0,00000;     28,77;        ;Riscos                                  
21/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;301;18800000805     ;UN;       0;PEF.        ;      2,0000;              0,00000;     28,77;        ;Riscos                                  
21/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;301;18800001705     ;UN;       0;PEF.        ;      1,0000;              0,00000;     28,77;        ;Riscos                                  
22/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;314;18800000805     ;UN;       0;PEF.        ;      1,0000;              0,00000;     28,77;        ;Dimensional                             
22/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;301;18800001705     ;UN;       0;PEF.        ;      6,0000;              0,00000;     28,77;        ;Riscos                                  
23/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;301;18800000105     ;UN;       0;PEF.        ;      1,0000;              0,00000;     28,77;        ;Riscos                                  
23/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;302;18800001705     ;UN;       0;PEF.        ;      1,0000;              0,00000;     28,77;        ;Quebrado                                
24/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;311;18800001705     ;UN;       0;PEF.        ;      1,0000;              0,00000;     28,77;        ;Borboletas                              
27/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;301;18800001705     ;UN;       0;PEF.        ;      1,0000;              0,00000;     28,77;        ;Riscos                                  
28/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;301;18800001705     ;UN;       0;PEF.        ;      1,0000;              0,00000;     28,77;        ;Riscos                                  
29/09/2021;18   ;Vitrum   ;206             ;Aplica‡Æo de Fita                       ;312;18800001705     ;UN;       0;PEF.        ;      1,0000;              0,00000;     28,77;        ;Lascados                                
09/09/2021;18   ;Vitrum   ;207             ;Montagem de Requadro                    ;302;18800001205     ;UN;       0;PEF.        ;      2,0000;              0,00000;     28,77;        ;Quebrado                                
02/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800000405     ;UN;       0;PEF.        ;     11,0000;              0,00000;    105,47;        ;Quebrado                                
02/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800001805     ;UN;       0;PEF.        ;     10,0000;              0,00000;    114,73;        ;Quebrado                                
03/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800001305     ;UN;       0;PEF.        ;     11,0000;              0,00000;    118,82;        ;Quebrado                                
03/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800002205     ;UN;       0;PEF.        ;      6,0000;              0,00000;     86,15;        ;Quebrado                                
03/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800004005     ;UN;       0;PEF.        ;     13,0000;              0,00000;    253,46;        ;Quebrado                                
13/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800000405     ;UN;       0;PEF.        ;     12,0000;              0,00000;    115,06;        ;Quebrado                                
13/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800001305     ;UN;       0;PEF.        ;     17,0000;              0,00000;    183,64;        ;Quebrado                                
13/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800001605     ;UN;       0;PEF.        ;      4,0000;              0,00000;     37,15;        ;Quebrado                                
13/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800002205     ;UN;       0;PEF.        ;      4,0000;              0,00000;     57,43;        ;Quebrado                                
13/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;311;18800002705     ;UN;       0;PEF.        ;      4,0000;              0,00000;    114,87;        ;Borboletas                              
14/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;319;18800001705     ;UN;       0;PEF.        ;     15,0000;              0,00000;    114,87;        ;Furação                                 
14/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800004105     ;UN;       0;PEF.        ;      2,0000;              0,00000;     21,42;        ;Quebrado                                
17/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800000105     ;UN;       0;PEF.        ;     24,0000;              0,00000;     21,42;        ;Quebrado                                
20/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800001905     ;UN;       0;PEF.        ;      2,0000;              0,00000;     21,03;        ;Quebrado                                
22/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800000105     ;UN;       0;PEF.        ;      2,0000;              0,00000;     21,03;        ;Quebrado                                
22/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;311;18800000105     ;UN;       0;PEF.        ;      1,0000;              0,00000;     21,03;        ;Borboletas                              
24/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800000405     ;UN;       0;PEF.        ;      3,0000;              0,00000;     28,77;        ;Quebrado                                
24/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800001305     ;UN;       0;PEF.        ;     22,0000;              0,00000;    237,65;        ;Quebrado                                
27/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800000405     ;UN;       0;PEF.        ;     16,0000;              0,00000;    153,42;        ;Quebrado                                
28/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800000105     ;UN;       0;PEF.        ;      6,0000;              0,00000;    153,42;        ;Quebrado                                
28/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800000405     ;UN;       0;PEF.        ;     21,0000;              0,00000;    201,36;        ;Quebrado                                
28/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800002205     ;UN;       0;PEF.        ;      3,0000;              0,00000;     43,07;        ;Quebrado                                
30/09/2021;18   ;Vitrum   ;208             ;Furadeira                               ;302;18800003905     ;UN;       0;PEF.        ;      2,0000;              0,00000;     69,08;        ;Quebrado                                
01/09/2021;18   ;Vitrum   ;210             ;Linha de Corte                          ;302;18102000227     ;UN;       0;PEF.        ;      1,0000;              0,00000;     91,69;        ;Quebrado                                
01/09/2021;18   ;Vitrum   ;210             ;Linha de Corte                          ;302;18102100127     ;UN;       0;PEF.        ;      1,0000;              0,00000;     72,94;        ;Quebrado                                
01/09/2021;18   ;Vitrum   ;210             ;Linha de Corte                          ;302;18800001705     ;UN;       0;PEF.        ;      8,0000;              0,00000;     72,94;        ;Quebrado                                
03/09/2021;18   ;Vitrum   ;210             ;Linha de Corte                          ;302;18102418305     ;UN;       0;PEF.        ;      1,0000;              0,00000;     97,84;        ;Quebrado                                
08/09/2021;18   ;Vitrum   ;210             ;Linha de Corte                          ;302;18102110627     ;UN;       0;PEF.        ;      1,0000;              0,00000;    304,84;        ;Quebrado                                
;;;;;;;;TOTAL;            624;              0; 18.863,60


